SL No.,TimeStamp,Duration,X,Y,Quadrant
2677,990914,120,202,215,Q7
2678,991174,339,43,177,Q7
2679,991752,180,1282,221,Q9
2680,991951,937,1286,175,Q9
2681,992988,140,124,130,Q7
2682,993167,558,52,199,Q7
2683,993765,299,39,230,Q7
2684,994084,140,40,236,Q7
2685,994244,379,40,197,Q7
2686,994662,199,269,203,Q7
2687,994882,538,230,207,Q7
2688,995440,179,220,224,Q7
2689,995739,2074,30,209,Q7
2690,997833,120,42,261,Q7
2691,998032,140,258,255,Q7
2692,998192,259,230,265,Q7
2693,998630,120,224,240,Q7
2694,998869,239,761,645,Q5
2695,999288,120,702,628,Q5
2696,999448,299,721,620,Q5
2697,1000026,100,79,724,Q4
2698,1000345,179,64,713,Q4
2699,1000883,359,715,637,Q5
2700,1001262,399,719,633,Q5
2701,1001840,259,792,639,Q5
2702,1002319,120,732,647,Q5
2703,1002737,179,699,655,Q5
2704,1002976,299,109,718,Q4
2705,1003296,179,77,779,Q4
2706,1003495,578,90,718,Q4
2707,1004232,279,80,797,Q4
2708,1004532,778,55,820,Q1
2709,1005469,140,812,744,Q5
2710,1005628,199,760,710,Q5
2711,1006864,100,11,214,Q7
